post_time,price,title,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,delivery available,cryptocurrency ok
2020-01-22T12:42:08-0800,$24950,2018 Mercedes-Benz C 300,WDDWK4JB6JF613174,,,rwd,gas,48339,white,,clean,automatic,convertible,,
2020-01-22T12:40:54-0800,$3000,2008 Ford taurus,,,,,gas,,,,clean,automatic,,,
2020-01-22T12:40:24-0800,$15500,2017 Volkswagen Beetle,3VW517AT3HM808045,,,fwd,gas,15033,,,clean,automatic,,,
2020-01-22T12:40:17-0800,$10300,2013 Buick LaCrosse,1G4GH5E35DF278916,,,fwd,gas,95673,white,,clean,automatic,,,
2020-01-22T12:40:17-0800,$15800,2017 Toyota Corolla,2T1BURHE1HC764281,,,fwd,gas,10820,white,,clean,automatic,,,
2020-01-22T12:40:15-0800,$18900,2017 Chevrolet Volt,1G1RD6S51HU102945,,,fwd,gas,46327,white,,clean,automatic,,,
2020-01-22T12:40:16-0800,$8300,2008 Toyota Prius,JTDKB20U683447332,,,fwd,gas,72029,,,clean,automatic,,,
2020-01-22T12:40:15-0800,$16500,2017 Toyota Camry,4T1BF1FK3HU674455,,,fwd,gas,27934,white,,clean,automatic,,,
2020-01-22T12:40:13-0800,$11700,2012 Toyota Avalon,4T1BK3DB4CU448668,,,fwd,gas,100355,black,,clean,automatic,,,
2020-01-22T12:40:14-0800,$24500,2019 Toyota Camry,4T1B11HK9KU740641,,,fwd,gas,8787,blue,,clean,automatic,,,
2020-01-22T12:40:14-0800,$16000,2018 Chevrolet Impala LT Sedan 4D,2G1105S31J9148263,good,6 cylinders,fwd,gas,42619,silver,,clean,automatic,sedan,,
2020-01-22T12:40:09-0800,$31495,2017 BMW X5 xDrive35i,5UXKR0C57H0V66477,,,,gas,52984,black,,clean,automatic,SUV,,
2020-01-22T12:40:12-0800,$18600,2016 Honda Civic EX Sedan 4D,19XFC2F74GE051858,good,,fwd,gas,26296,black,,clean,automatic,sedan,,
2020-01-22T12:37:09-0800,$35,2004 Gmc yukon,,,,,gas,,,,clean,automatic,,,
2020-01-22T12:37:05-0800,$7000,2013 toyota prius c,,,,,hybrid,,,,clean,automatic,,,
2020-01-22T12:36:15-0800,$11995,2011 2011 mercedes benz e350,WDDHF5GBXBA296573,excellent,6 cylinders,rwd,gas,95462,black,mid-size,clean,automatic,sedan,,
2020-01-22T12:36:04-0800,$32995,2010 Porsche Panamera Turbo,WP0AC2A7XAL091331,,,,gas,77625,black,,clean,automatic,sedan,,
2020-01-22T12:35:17-0800,,2009 Toyota Prius,JTDKB20U897841943,excellent,4 cylinders,fwd,hybrid,130090,blue,mid-size,clean,automatic,hatchback,,
2020-01-22T12:32:17-0800,$26499,2018 Ford F-150,1FTEW1C55JKD35360,excellent,8 cylinders,rwd,gas,17179,grey,mid-size,clean,automatic,truck,,
2020-01-22T12:32:04-0800,$6000,2007 toyota camry hybrid xle,,,4 cylinders,,hybrid,132000,,,clean,automatic,,,
2020-01-22T12:32:01-0800,$33495,2012 Mercedes-Benz CLS CLS 63 AMG,WDDLJ7EB2CA051047,,,rwd,gas,68908,black,,clean,automatic,sedan,,
2020-01-22T12:30:28-0800,$3990,1998 Gmc savana,1gtfg15mxw1010092,excellent,8 cylinders,fwd,gas,148752,white,full-size,clean,automatic,van,,
2020-01-22T12:30:18-0800,$17700,2017 Toyota Camry,4T1BF1FK4HU372883,,,fwd,gas,42376,,,clean,automatic,,,
2020-01-22T12:30:19-0800,$45331,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,20,,,clean,automatic,van,,
2020-01-22T12:30:18-0800,$17300,2017 Toyota Corolla,5YFBURHE5HP616733,,,fwd,gas,19037,silver,,clean,automatic,,,
2020-01-22T12:30:20-0800,$20300,2017 Toyota RAV4,2T3WFREV6HW352170,,,fwd,gas,49450,silver,,clean,automatic,,,
2020-01-22T12:30:16-0800,$14500,2014 Nissan Rogue,5N1AT2MV9EC838736,,,,gas,36738,silver,,clean,automatic,,,
2020-01-22T12:30:14-0800,$12500,2011 Toyota Prius,JTDKN3DU3B5315468,,,fwd,gas,39964,silver,,clean,automatic,,,
2020-01-22T12:30:15-0800,$15000,2012 Toyota Highlander,5TDDK3EH8CS139306,,,,gas,132555,blue,,clean,automatic,,,
2020-01-22T12:27:58-0800,$21495,2013 Mercedes-Benz S 550,WDDNG7DB1DA526519,,,rwd,gas,70022,white,,clean,automatic,sedan,,
2020-01-22T12:27:49-0800,$3800,2012 honda insight hybrid,,,4 cylinders,,hybrid,178000,silver,,clean,automatic,,,
2020-01-22T12:26:17-0800,$414,2018 Ford Flex SE,2FMGK5B83JBA22790,good,,fwd,other,3941,white,,clean,automatic,other,,
2020-01-22T12:26:12-0800,$15100,2016 Nissan Rogue SV Sport Utility 4D,KNMAT2MT1GP679628,good,,fwd,gas,34284,,,clean,automatic,hatchback,,
2020-01-22T12:23:58-0800,$9988,2004 Chevrolet Tahoe SUV LT,1GNEC13TX4R283329,excellent,8 cylinders,rwd,gas,,,,clean,automatic,SUV,,
2020-01-22T12:23:50-0800,$2999,2008 vw jetta,,excellent,5 cylinders,fwd,gas,190000,blue,mid-size,clean,automatic,sedan,,
2020-01-22T12:23:46-0800,$20495,2017 BMW 330i,WBA8B9G5XHNU50219,,,rwd,gas,53280,white,,clean,automatic,sedan,,
2020-01-22T12:22:21-0800,$3800,2012 Nissan Versa,,good,4 cylinders,fwd,gas,94000,white,compact,salvage,automatic,hatchback,,
2020-01-22T12:20:59-0800,$17998,2016 FORD EXPLORER,1FM5K7D87GGC13114,,,fwd,gas,125509,white,,clean,automatic,SUV,,
2020-01-22T12:19:42-0800,$26995,2015 BMW 640i Gran Coupe,WBA6A0C54FD318863,,,rwd,gas,60968,black,,clean,automatic,sedan,,
2020-01-22T12:16:16-0800,,2017 Honda Pilot EX,5FNYF6H36HB070523,good,,,other,24251,white,,clean,automatic,other,,
2020-01-22T12:15:36-0800,$29995,2016 BMW 650i xDrive Gran Coupe,WBA6D6C59GG387641,,,,gas,67243,black,,clean,automatic,sedan,,
2020-01-22T12:15:23-0800,$14900,2013 Audi A4,WAUEFAFL4DN035660,excellent,4 cylinders,fwd,gas,38070,grey,,clean,automatic,sedan,,
2020-01-22T12:14:13-0800,$184,2010 Honda CR-V EX L 4dr SUV,JHLRE3H72AC006106,good,,,gas,87813,white,,clean,automatic,other,,
2020-01-22T12:14:11-0800,$199,2010 Toyota RAV4 Limited 4dr SUV,2T3YF4DV2AW028068,good,,,gas,100503,silver,,clean,automatic,other,,
2020-01-22T12:13:08-0800,$41999,2001 Volkswagen EuroVan Camper Customized!!!,WV2EB47091H094817,,6 cylinders,fwd,gas,123055,white,,clean,automatic,van,,
2020-01-22T12:12:44-0800,$9000,2007 ford e-350,,good,8 cylinders,rwd,gas,110000,white,full-size,clean,automatic,van,,
2020-01-22T12:12:04-0800,$7999,2015 hyundai elantra se,,excellent,4 cylinders,,gas,70100,,,clean,automatic,,,
2020-01-22T12:12:04-0800,$4990,2005 acura mdx,2hnyd18875h522256,good,6 cylinders,4wd,gas,147852,white,full-size,clean,automatic,SUV,,
2020-01-22T12:11:28-0800,$39495,2014 Mercedes-Benz E 63 AMG,WDDHF9CB7EA936644,,,,gas,55547,silver,,clean,automatic,sedan,,
2020-01-22T12:11:14-0800,$3750,2008 HYUNDAI ACCENT,,,,,gas,123100,,,clean,automatic,,,
2020-01-22T12:11:03-0800,$15998,2017 Toyota Corolla,5YFBURHE8HP716406,good,,fwd,other,41137,silver,,clean,automatic,sedan,,
2020-01-22T12:11:01-0800,$30998,2019 Toyota Tacoma,3TMCZ5AN4KM235625,good,,4wd,other,22509,silver,,clean,automatic,pickup,,
2020-01-22T12:11:03-0800,$27998,2019 Toyota RAV4,2T3P1RFV3KW037626,good,,,other,25929,,,clean,automatic,other,,
2020-01-22T12:11:01-0800,$23998,2018 Toyota RAV4,2T3WFREV1JW473937,good,,fwd,other,31503,white,,clean,automatic,other,,
,,,,,,,,,,,,,,,
2020-01-22T12:08:32-0800,$6499,2008 honda accord ex-l,,,,,gas,133900,,,clean,automatic,,,
2020-01-22T12:07:20-0800,$5999,2005 ford f-150,,,,rwd,gas,182500,,,clean,automatic,,,
2020-01-22T12:06:17-0800,$18995,2016 BMW 535i,WBA5B1C59GG552589,,,rwd,gas,61631,black,,clean,automatic,sedan,,
2020-01-22T12:02:07-0800,$57995,2016 Mercedes-Benz AMG GLE 63 S,4JGED7FB8GA008763,,,,gas,67778,black,,clean,automatic,SUV,,
2020-01-22T12:01:31-0800,$8750,2007 Lexus RX,2T2HK31U47C035555,,6 cylinders,,gas,180810,blue,,clean,automatic,SUV,,
2020-01-22T12:00:45-0800,$16035,2017 Chevrolet Equinox,2GNALCEK1H1556204,excellent,,fwd,gas,24994,,,clean,automatic,SUV,,
2020-01-22T12:00:29-0800,$1,2015 ford f250 xl super duty,,excellent,8 cylinders,rwd,gas,190000,white,,clean,automatic,,,
2020-01-22T12:00:32-0800,$28800,2014 Audi Q7,WA1DGAFE1ED012822,excellent,6 cylinders,4wd,gas,34927,black,,clean,automatic,SUV,,
2020-01-22T12:00:31-0800,$16981,2017 Ford Escape,1FMCU9G98HUE16694,,4 cylinders,4wd,gas,40208,black,,clean,automatic,SUV,,
2020-01-22T11:58:32-0800,$21500,2018 Honda Accord LX,1HGCV1F13JA224929,good,,fwd,other,8570,white,,clean,automatic,sedan,,
2020-01-22T11:58:27-0800,$14500,2017 Subaru Impreza 2.0i Premium,4S3GTAB6XH3728559,good,,,other,86225,white,,clean,automatic,hatchback,,
2020-01-22T11:58:28-0800,$8899,2012 Mazda Mazda3 i,JM1BL1L89C1548553,good,,fwd,other,71135,,,clean,other,hatchback,,
2020-01-22T11:58:24-0800,$19500,2017 Honda Civic EX-L,19XFC1F73HE201728,good,,fwd,other,32295,silver,,clean,automatic,sedan,,
2020-01-22T11:58:22-0800,$27500,2018 Ford F-150,1FTEW1CP7JKC26688,good,,rwd,other,18866,,,clean,automatic,pickup,,
2020-01-22T11:58:21-0800,$12988,2012 Nissan Quest 3.5 SL,JN8AE2KP9C9030016,good,,fwd,other,67271,,,clean,automatic,van,,
2020-01-22T11:58:20-0800,$15500,2014 Honda CR-V EX-L,5J6RM4H78EL043604,good,,,other,90000,white,,clean,automatic,other,,
2020-01-22T11:58:24-0800,$3888,2001 ford f-150,,,,,gas,198700,,,clean,automatic,,,
2020-01-22T11:58:28-0800,$18500,2018 Honda Accord LX,1HGCV1F10JA066405,good,,fwd,other,49420,red,,clean,automatic,sedan,,
2020-01-22T11:58:23-0800,$15500,2016 Mazda CX-5 Grand Touring,JM3KE2DY2G0612496,good,,fwd,other,70405,white,,clean,automatic,other,,
2020-01-22T11:58:19-0800,$260,2014 Ford F-150 XLT 4x4 4dr SuperCab,1FTVX1ET5EKD63089,good,6 cylinders,,gas,121068,white,,clean,automatic,pickup,,
2020-01-22T11:58:18-0800,$17888,2017 Subaru Legacy 2.5i,4S3BNAB68H3037678,good,,,other,35215,silver,,clean,automatic,sedan,,
2020-01-22T11:58:16-0800,$184,2011 Audi Q5 2.0T quattro Premium,WA1LFAFP5BA117618,good,,,gas,118186,black,,clean,automatic,other,,
2020-01-22T11:58:17-0800,$168,2012 Chevrolet Express Cargo 2500 3dr,1GCWGFCA7C1167399,good,8 cylinders,,other,174331,white,,clean,automatic,van,,
2020-01-22T11:58:13-0800,$214,2015 Nissan Altima 2.5 SL 4dr Sedan,1N4AL3AP7FC134932,good,,,gas,51013,black,,clean,automatic,sedan,,
2020-01-22T11:58:03-0800,$35995,2017 BMW 540i xDrive,WBAJE7C3XHG887689,,,,gas,58553,white,,clean,automatic,sedan,,
2020-01-22T11:56:38-0800,$14700,2012 Chevrolet Camaro LT Coupe 2D,2G1FB1E39C9100808,good,6 cylinders,rwd,other,83787,silver,,clean,automatic,coupe,,
2020-01-22T11:56:56-0800,$3888,2002 BMW X5,,,,,gas,,,,clean,automatic,,,
2020-01-22T11:56:20-0800,$18875,2016 Toyota PRIUS Two Hatchback,JTDKBRFUXG3012957,good,,fwd,other,37187,,,clean,automatic,hatchback,,
2020-01-22T11:56:27-0800,,2014 Mazda Mazda6 i Touring,JM1GJ1V53E1112492,good,,fwd,other,53926,,,clean,automatic,sedan,,
2020-01-22T11:56:17-0800,,2018 Toyota Camry LE,4T1B11HK9JU582283,good,,fwd,other,33770,black,,clean,automatic,sedan,,
